Date,Country,Flag,Tier,Location,Company,Job Title,Search Keyword,Job URL,Posted Date,Easy Apply,Remote / Workplace,Match Score,Visa Sponsorship Mentioned,Required Skills,Resume File Path,Applied Status,Notes,Crawl Date,City,City Openings
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Grid Dynamics,Senior DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4444549588,Unknown,No,On-site / Hybrid,100%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Deloitte,Data Platform Engineer (DevOps / Cloud),DevOps Engineer,https://www.linkedin.com/jobs/view/4398833884,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Mobility Global,DevOps/Tooling Engineer - Carfax US - Mobility,DevOps Engineer,https://www.linkedin.com/jobs/view/4411336978,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Accuris,Senior Fullstack Software Engineer - .NET + Angular or React (EMS),Cloud Engineer,https://www.linkedin.com/jobs/view/4443605886,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Intel,Software Enabling and Optimization Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4447135388,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Antmicro,Software Engineer (chip design tools),Cloud Engineer,https://www.linkedin.com/jobs/view/4387258566,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Accelleron,Senior Software Engineer II,Cloud Engineer,https://www.linkedin.com/jobs/view/4390622727,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",State Street,"Senior Security Software Engineer - Data, Assistant Vice President",Cloud Engineer,https://www.linkedin.com/jobs/view/4443960117,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Wakacje.pl,Senior Frontend Software Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4448160442,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",State Street,"Senior Security Software Engineer - .NET, Assistant Vice President",Cloud Engineer,https://www.linkedin.com/jobs/view/4442623508,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",State Street,"Senior Software Engineer (Java + SQL), hybrid, Assistant Vice President",Cloud Engineer,https://www.linkedin.com/jobs/view/4448329433,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Graphcore,Senior DevOps Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4445709781,Unknown,No,On-site / Hybrid,100%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Airbus Helicopters,SKYWISE - Cloud Operations &amp; Observability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4433988999,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Antmicro,Software Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/3706086807,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",S&amp;P Global,Software Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4438363414,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Intel,Security Software Development Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4447994148,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
2026-08-04,Poland,🇵🇱,2,"Gdańsk, Pomorskie, Poland",Capgemini,"Data Engineer (Snowflake,Cloud)",Platform Engineer,https://www.linkedin.com/jobs/view/4447533921,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,,Gdańsk,36
,Ireland,🇮🇪,1,Ireland,Chalk,Forward Deployed Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4406538685,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-11,Ireland,🇮🇪,1,Ireland,Arista Networks,Software Engineer Cloud EOS Team (Poland/Romania/Hungary/Greece),Cloud Engineer,https://www.linkedin.com/jobs/view/4426099748,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-11,Ireland,37
2026-08-09,Ireland,🇮🇪,1,Ireland,Oracle,Site Reliability Developer 2,DevOps Engineer,https://www.linkedin.com/jobs/view/4451043506,2026-08-08,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-09,Ireland,37
2026-08-09,Ireland,🇮🇪,1,Ireland,Oracle,Senior Software Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4437626522,2026-08-08,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-09,Ireland,37
2026-08-09,Ireland,🇮🇪,1,Ireland,Twilio,Staff Software Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4442154236,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-09,Ireland,37
2026-08-09,Ireland,🇮🇪,1,Ireland,Attio,Staff Product Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4393557835,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-09,Ireland,37
2026-08-07,Ireland,🇮🇪,1,Ireland,Jobgether,Senior Python Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4448488995,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Ireland,37
2026-08-08,Ireland,🇮🇪,1,Ireland,Jobgether,Platform and Automation Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4448757691,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-08,Ireland,37
2026-08-08,Ireland,🇮🇪,1,Ireland,MongoDB,Solutions Architect,Cloud Engineer,https://www.linkedin.com/jobs/view/4450329304,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-08,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,Twilio,DevOps Engineer (Observability),DevOps Engineer,https://www.linkedin.com/jobs/view/4449951487,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,NetApp,Cassandra Site Reliability Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4449967282,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,Jobgether,Enterprise Solutions Engineer - Nordics,Cloud Engineer,https://www.linkedin.com/jobs/view/4449979052,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-07,Ireland,🇮🇪,1,Ireland,GitLab,Forward Deployed Engineer - EMEA,DevOps Engineer,https://www.linkedin.com/jobs/view/4441468482,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Ireland,37
2026-08-07,Ireland,🇮🇪,1,Ireland,Paddle,Site Reliability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4429488169,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Ireland,37
2026-08-07,Ireland,🇮🇪,1,Ireland,Attio,Product Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4413443817,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Ireland,37
2026-08-07,Ireland,🇮🇪,1,Ireland,Jobgether,"Data Engineer, Sr.",Platform Engineer,https://www.linkedin.com/jobs/view/4449718756,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Ireland,37
2026-08-07,Ireland,🇮🇪,1,Ireland,Jobgether,Senior Software Engineer - Market Data,Platform Engineer,https://www.linkedin.com/jobs/view/4449391112,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,TechHeads,"Senior Cloud Engineer – Salary Up To €110,000 DOE, Remote Work, Bonus and More",DevOps Engineer,https://www.linkedin.com/jobs/view/4449453560,2026-08-05,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,Jobgether,Forward Deployment Engineer — Azure AI,DevOps Engineer,https://www.linkedin.com/jobs/view/4449323488,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,Precisely,Platform Engineering Manager,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448996214,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,Oracle,Principal Database Platform Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4425610445,2026-08-05,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-06,Ireland,🇮🇪,1,Ireland,Wiz,Solutions Support Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4447379351,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Spait Infotech,DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4447470712,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Autodesk,Senior Platform Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4409987622,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Polar,Senior Platform Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448394858,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Jobgether,"Low-level Senior Software Engineer, Xet Storage",Site Reliability Engineer,https://www.linkedin.com/jobs/view/4446999006,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Red Hat,Senior DevOps Engineer - IT Developer Enablement Applications team (EMEA),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4447993453,Unknown,No,On-site / Hybrid,100%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,nineDots.io,Senior Software Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4444558301,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,nineDots.io,Principal Engineer — Software Supply Chain Trust,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4444556197,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Kraken,M&amp;A Collaboration &amp; Security Platforms Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4437097879,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,MongoDB,"Security Software Engineer, Infrastructure Security (Staff or Senior)",Site Reliability Engineer,https://www.linkedin.com/jobs/view/4391190839,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,NetApp,Sr. Open Source Software Engineer - Apache Cassandra,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4446213549,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Datadog,Staff Software Engineer - Security Agent,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4428892223,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Jobgether,ML Platform Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4444105875,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Jobgether,AI Product Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4445704809,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Merative,Lead CI/CD Platform Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4436626370,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-04,Ireland,🇮🇪,1,Ireland,Implantica,Staff Design Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4447561191,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,,Ireland,37
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Baseten,Software Engineer - Observability,Cloud Engineer,https://www.linkedin.com/jobs/view/4452132041,2026-08-11,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,Greater Montreal Metropolitan Area,BrainFinance,Ingénieur(e) DevOps,DevOps Engineer,https://www.linkedin.com/jobs/view/4449572290,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Highspring,Bilingual Devops /SRE ( AWS ),DevOps Engineer,https://www.linkedin.com/jobs/view/4447018852,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",VO2 GROUP,[VO2 Canada] - Ingénieur.e Devops – Missions Ponctuelles,DevOps Engineer,https://www.linkedin.com/jobs/view/4451839534,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Compunnel Inc.,Site Reliability Engineer --  CHODC5868043,DevOps Engineer,https://www.linkedin.com/jobs/view/4451861144,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada","Sky Systems, Inc. (SkySys)",Conseiller DevOps/DevSecOps / DevOps/DevSecOps Advisor,DevOps Engineer,https://www.linkedin.com/jobs/view/4451825288,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Tecsys Inc.,Ingénieur fiabilité des infrastructures,DevOps Engineer,https://www.linkedin.com/jobs/view/4343878358,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Hunter Bond,"Production Support - Elite Quant Fund- Up to $180,000 CAD + Bonus",DevOps Engineer,https://www.linkedin.com/jobs/view/4449576942,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Bibliothèque et Archives nationales du Québec,Analyste serveur,DevOps Engineer,https://www.linkedin.com/jobs/view/4451171877,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Newforma,Data Platform Developer,DevOps Engineer,https://www.linkedin.com/jobs/view/4451550811,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Aylo,Python Developer – AI Operations,DevOps Engineer,https://www.linkedin.com/jobs/view/4451841038,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Open Systems Technologies,Python Developer,DevOps Engineer,https://www.linkedin.com/jobs/view/4448509620,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",National Bank of Canada,Intégrateur senior DevOps,DevOps Engineer,https://www.linkedin.com/jobs/view/4449557201,2026-08-10,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Highspring,Cloud Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4420989014,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",MEDFAR,Senior DevOps Specialist (SaaS Healthcare),Cloud Engineer,https://www.linkedin.com/jobs/view/4448748604,2026-08-10,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Gala Solutions,Site Reliability Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4449573710,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Mirego,Développeur(euse) logiciel Back-End / DevOps,Cloud Engineer,https://www.linkedin.com/jobs/view/4452104164,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,Greater Montreal Metropolitan Area,Hays,Bilingual Intermediate RHEL Systems Administrator,Cloud Engineer,https://www.linkedin.com/jobs/view/4449814983,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",LANDR,Ingénieur plateforme IA / AI Platform Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4451573871,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Data Sciences,Full Stack Developer,Cloud Engineer,https://www.linkedin.com/jobs/view/4448546891,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Strategio,Senior End-User Computing Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4451827011,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Open Systems Technologies,Site Reliability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4451197210,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",National Bank of Canada,Senior DevOps  Integrator,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449558191,2026-08-10,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,Greater Montreal Metropolitan Area,Highspring,DevOps Lead,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448610740,2026-08-10,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Devoteam | AWS Partner,Cloud Engineer AWS H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4403763519,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Nantes,38
2026-08-11,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Devoteam Data Driven,Senior AI/ MLOps Engineer H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4403751677,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Nantes,38
2026-08-11,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Inetum,INGENIEUR DEVOPS - Administrateur PICs,Cloud Engineer,https://www.linkedin.com/jobs/view/4343222147,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Nantes,38
2026-08-11,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Atos,Administrateur Cloud (F/H),Platform Engineer,https://www.linkedin.com/jobs/view/4381716788,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Nantes,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",National Bank of Canada,"Senior Engineering Developer, Site reliability",Cloud Engineer,https://www.linkedin.com/jobs/view/4449513643,2026-08-09,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",National Bank of Canada,Développeur senior en ingénierie et fiabilités des sites SRE,Cloud Engineer,https://www.linkedin.com/jobs/view/4449525078,2026-08-09,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Cohere,"Software Engineer, Security",Cloud Engineer,https://www.linkedin.com/jobs/view/4356242637,2026-08-09,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Montreal,38
2026-08-11,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Astek,"Ingénieur Système Stockage - Nantes, France  (H/F)",Site Reliability Engineer,https://www.linkedin.com/jobs/view/4239059972,2026-08-09,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Nantes,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Xsolla,Site Reliability Engineer (Monetization),DevOps Engineer,https://www.linkedin.com/jobs/view/4439253468,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",StartX Med,Cloud Engineer DevSecOps,DevOps Engineer,https://www.linkedin.com/jobs/view/4450917763,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Chrome Technologies,CONSEILLER DEVSECOPS,DevOps Engineer,https://www.linkedin.com/jobs/view/4450931173,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",TAIT,Développeur logiciel senior - Plateforme cloud/ Senior Software Engineer - Cloud Platform,DevOps Engineer,https://www.linkedin.com/jobs/view/4344470619,2026-08-08,No,No,100%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",ADM Aéroports de Montréal,Architecte technologique - infrastructure et infonuagique (11949),DevOps Engineer,https://www.linkedin.com/jobs/view/4433369035,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
